,grid,taxon,domin,date,site,notes,
1163,J55036010,Spergularia marina,NA,14/08/2022,Great Minnis,,
1164,J55016012,?yellow Asteraceae,3,14/08/2022,Great Minnis,,
1165,J55016012,Plantago lanceolata,7,14/08/2022,Great Minnis,,
1166,J55016012,Agrostis stolonifera,2,14/08/2022,Great Minnis,,
1167,J55016012,Potentilla anserina,6,14/08/2022,Great Minnis,,
1168,J55016012,Cirsium arvense,3,14/08/2022,Great Minnis,,
1169,J55016012,Tripleurospermum maritimum,3,14/08/2022,Great Minnis,,
1170,J55016012,Trifolium repens,4,14/08/2022,Great Minnis,,
1171,J55016012,Cerastium fontanum,3,14/08/2022,Great Minnis,,
1172,J55016012,Holcus lanatus,8,14/08/2022,Great Minnis,,
1173,J55016012,Festuca rubra,4,14/08/2022,Great Minnis,,
1174,J55016012,Achillea millefolium,5,14/08/2022,Great Minnis,,
1175,J55016012,Odontites vernus,0,14/08/2022,Great Minnis,,
1176,J55016012,Heracleum sphondylium,1,14/08/2022,Great Minnis,,
1177,J55016012,Rumex acetosa,2,14/08/2022,Great Minnis,,
1178,J54986014,Galium verum,NA,14/08/2022,Great Minnis,,
1179,J54986014,Geranium molle,NA,14/08/2022,Great Minnis,,
1180,J54986014,Cerastium fontanum,NA,14/08/2022,Great Minnis,,
1181,J54986014,Veronica chamaedrys,NA,14/08/2022,Great Minnis,,
1182,J54986014,Arrhenatherum elatius,NA,14/08/2022,Great Minnis,,
1183,J54966014,Suaeda maritima,NA,14/08/2022,Great Minnis,,
1184,J550609,Arctium minus,NA,27/07/2022,Drummond Pond,,
1185,J550609,Urtica dioica,NA,27/07/2022,Drummond Pond,,
1186,J550609,Cirsium vulgare,NA,27/07/2022,Drummond Pond,,
1187,J550609,Geranium molle,NA,27/07/2022,Drummond Pond,,
1188,J550609,Odontites vernus,NA,27/07/2022,Drummond Pond,,
1189,J550609,Jacobaea vulgaris,NA,27/07/2022,Drummond Pond,,
1190,J550609,Potentilla anserina,NA,27/07/2022,Drummond Pond,,
1191,J550609,Tripleurospermum maritimum,NA,27/07/2022,Drummond Pond,,
1192,J550609,Rumex obtusifolius,NA,27/07/2022,Drummond Pond,,
1193,J550609,Plantago major,NA,27/07/2022,Drummond Pond,,
1194,J550609,Matricaria discoidea,NA,27/07/2022,Drummond Pond,,
1195,J550609,Juncus effusus,NA,27/07/2022,Drummond Pond,,
1196,J550609,Plantago lanceolata,NA,27/07/2022,Drummond Pond,,
1197,J550609,Epilobium sp.,NA,27/07/2022,Drummond Pond,,
1198,J550609,Veronica chamaedrys,NA,27/07/2022,Drummond Pond,,
1199,J550609,Persicaria maculosa,NA,27/07/2022,Drummond Pond,,
1200,J550609,Oxybasis rubra,NA,27/07/2022,Drummond Pond,,
1201,J550609,Achillea millefolium,NA,27/07/2022,Drummond Pond,,
1202,J550609,Sonchus asper,NA,27/07/2022,Drummond Pond,,
1203,J550609,Lamium sp.,NA,27/07/2022,Drummond Pond,,
1204,J550609,Atriplex prostrata agg.,NA,27/07/2022,Drummond Shore,,
1205,J550609,Beta vulgaris subsp. maritima,NA,27/07/2022,Drummond Shore,,
1206,J550609,Polygonum aviculare agg.,NA,27/07/2022,Drummond Shore,,
1207,J550609,Stellaria media,NA,27/07/2022,Drummond Shore,,
1208,J550609,Potentilla anserina,NA,27/07/2022,Drummond Shore,,
1209,J550609,Tripleurospermum maritimum,NA,27/07/2022,Drummond Shore,,
1210,J550609,Rumex crispus,NA,27/07/2022,Drummond Shore,,
1211,J550609,Stellaria graminea,NA,27/07/2022,Drummond W Grassland,,
1212,J550609,Odontites vernus,NA,27/07/2022,Drummond W Grassland,,
1213,J550609,Jacobaea vulgaris,NA,27/07/2022,Drummond W Grassland,,
1214,J550609,Galium verum,NA,27/07/2022,Drummond W Grassland,,
1215,J550609,Lolium perenne,NA,27/07/2022,Drummond W Grassland,,
1216,J550609,Hyacinthoides sp.,NA,27/07/2022,Drummond,,
1217,J55086098,Arctium minus,NA,27/07/2022,Drummond Erratics,,
1218,J55086098,Lathyrus pratensis,NA,27/07/2022,Drummond Erratics,,
1219,J55086098,Rumex obtusifolius,NA,27/07/2022,Drummond Erratics,,
1220,J55086098,Persicaria maculosa,NA,27/07/2022,Drummond Erratics,,
1221,J55086098,Stellaria media,NA,27/07/2022,Drummond Erratics,,
1222,J55086098,Cerastium fontanum,NA,27/07/2022,Drummond Erratics,,
1223,J55086098,Polygonum aviculare agg.,NA,27/07/2022,Drummond Erratics,,
1224,J55086098,Poa annua,NA,27/07/2022,Drummond Erratics,,
1225,J55086098,Ranunculus sp.,NA,27/07/2022,Drummond Erratics,,
1226,J55056096,Trifolium pratense,4,27/07/2022,Drummond NW Slope,,
1227,J55056096,Centaurea nigra,7,27/07/2022,Drummond NW Slope,,
1228,J55056096,Achillea millefolium,4,27/07/2022,Drummond NW Slope,,
1229,J55056096,Holcus lanatus,4,27/07/2022,Drummond NW Slope,,
1230,J55056096,Arrhenatherum elatius,5,27/07/2022,Drummond NW Slope,,
1231,J55056096,Lotus corniculatus,5,27/07/2022,Drummond NW Slope,,
1232,J55056096,Veronica chamaedrys,4,27/07/2022,Drummond NW Slope,,
1233,J55056096,Galium verum,5,27/07/2022,Drummond NW Slope,,
1234,J55056096,Cerastium fontanum,2,27/07/2022,Drummond NW Slope,,
1235,J55056096,Rumex acetosa,2,27/07/2022,Drummond NW Slope,,
1236,J55056096,Heracleum sphondylium,6,27/07/2022,Drummond NW Slope,,
1237,J55056096,Agrostis capillaris,7,27/07/2022,Drummond NW Slope,,
1238,J55056096,Trifolium repens,4,27/07/2022,Drummond NW Slope,,
1239,J55056096,Plantago lanceolata,3,27/07/2022,Drummond NW Slope,,
1240,J55056096,Anthoxanthum odoratum,2,27/07/2022,Drummond NW Slope,,
1241,J55066096,Heracleum sphondylium,NA,27/07/2022,Drummond Hilltop,,
1242,J55066096,Centaurea nigra,NA,27/07/2022,Drummond Hilltop,,
1243,J55066096,Veronica chamaedrys,NA,27/07/2022,Drummond Hilltop,,
1244,J55066096,Holcus lanatus,NA,27/07/2022,Drummond Hilltop,,
1245,J55066096,Rumex acetosa,NA,27/07/2022,Drummond Hilltop,,
1246,J55066096,Achillea millefolium,NA,27/07/2022,Drummond Hilltop,,
1247,J55066096,Trifolium pratense,NA,27/07/2022,Drummond Hilltop,,
1248,J55066096,Jacobaea vulgaris,NA,27/07/2022,Drummond Hilltop,,
1249,J55066096,Plantago lanceolata,NA,27/07/2022,Drummond Hilltop,,
1250,J55066096,Lotus corniculatus,NA,27/07/2022,Drummond Hilltop,,
1251,J55066096,Arrhenatherum elatius,NA,27/07/2022,Drummond Hilltop,,
1252,J55066096,Geranium molle,NA,27/07/2022,Drummond Hilltop,,
1253,J55066096,Agrostis capillaris,NA,27/07/2022,Drummond Hilltop,,
1254,J55066096,Odontites vernus,NA,27/07/2022,Drummond Hilltop,,
1255,J55066096,Cirsium vulgare,NA,27/07/2022,Drummond Hilltop,,
1256,J55066096,Trifolium repens,NA,27/07/2022,Drummond Hilltop,,
1257,J55136072,Tripleurospermum maritimum,NA,21/08/2022,Drummond,,
1258,J55136072,Potentilla anserina,NA,21/08/2022,Drummond,,
1259,J55136072,Festuca rubra,NA,21/08/2022,Drummond,,
1260,J55136072,Heracleum sphondylium,NA,21/08/2022,Drummond,,
1261,J55136072,Arrhenatherum elatius,NA,21/08/2022,Drummond,,
1262,J55136072,Achillea millefolium,NA,21/08/2022,Drummond,,
1263,J55136072,?Polygonum,NA,21/08/2022,Drummond,,
1264,J55136072,Trifolium pratense,NA,21/08/2022,Drummond,,
1265,J55136072,Plantago lanceolata,NA,21/08/2022,Drummond,,
1266,J55136072,Cirsium vulgare,NA,21/08/2022,Drummond,,
1267,J55136072,Cirsium arvense,NA,21/08/2022,Drummond,,
1268,J55136072,Atriplex prostrata agg.,NA,21/08/2022,Drummond,,
1269,J55136072,Beta vulgaris subsp. maritima,NA,21/08/2022,Drummond,,
1270,J55136072,Rumex crispus,NA,21/08/2022,Drummond,,
1271,J55136072,Sonchus asper,NA,21/08/2022,Drummond,,
1272,J55146076,Glechoma hederacea,NA,21/08/2022,Drummond,,
1273,J55146076,Epilobium sp.,NA,21/08/2022,Drummond,,
1274,J55146076,Lathyrus pratensis,NA,21/08/2022,Drummond,,
1275,J55146076,Veronica chamaedrys,NA,21/08/2022,Drummond,,
1276,J55146076,Rumex acetosa,NA,21/08/2022,Drummond,,
1277,J55146076,Holcus lanatus,NA,21/08/2022,Drummond,,
1278,J55146076,Heracleum sphondylium,NA,21/08/2022,Drummond,,
1279,J55146076,Agrostis capillaris,NA,21/08/2022,Drummond,,
1280,J55146078,Achillea millefolium,NA,21/08/2022,Drummond,,
1281,J55146078,Centaurea nigra,NA,21/08/2022,Drummond,,
1282,J55146078,Galium verum,NA,21/08/2022,Drummond,,
1283,J55146078,Lotus corniculatus,NA,21/08/2022,Drummond,,
1284,J55146078,Plantago lanceolata,NA,21/08/2022,Drummond,,
1285,J55146078,Rumex obtusifolius,NA,21/08/2022,Drummond,,
1286,J55146078,Jacobaea vulgaris,NA,21/08/2022,Drummond,,
1287,J55176078,Stellaria media,NA,21/08/2022,Drummond,,
1288,J55176078,Lamium sp.,NA,21/08/2022,Drummond,,
1289,J55196079,?Juncus acutiflorus agg.,NA,21/08/2022,Drummond,,
1290,J55196079,Epilobium sp.,NA,21/08/2022,Drummond,,
1291,J55206076,?Persicaria,NA,21/08/2022,Drummond,,
1292,J55206076,Matricaria discoidea,NA,21/08/2022,Drummond,,
1293,J55206076,?Persicaria 2??,NA,21/08/2022,Drummond,,
1294,J55206076,Gnaphalium uliginosum,NA,21/08/2022,Drummond,,
1295,J55206075,Bolboschoenus maritimus,NA,21/08/2022,Drummond,,
1296,J55216077,Filipendula ulmaria,NA,21/08/2022,Drummond,,
1297,J55246081,Juncus effusus,NA,21/08/2022,Drummond,,
1298,J55246081,Odontites vernus,NA,21/08/2022,Drummond,,
1299,J55246081,Centaurea nigra,NA,21/08/2022,Drummond,,
1300,J55246081,Oenanthe crocata,NA,21/08/2022,Drummond,,
1301,J55246081,Ranunculus repens,NA,21/08/2022,Drummond,,
1302,J55246081,Holcus lanatus,NA,21/08/2022,Drummond,,
1303,J55256083,Prunus spinosa,NA,21/08/2022,Drummond,,
1304,J55256083,Hedera helix,NA,21/08/2022,Drummond,,
1305,J55236089,Holcus lanatus,9,21/08/2022,Drummond,,
1306,J55236089,Centaurea nigra,8,21/08/2022,Drummond,,
1307,J55236089,Achillea ptarmica,7,21/08/2022,Drummond,,
1308,J55236089,Plantago lanceolata,5,21/08/2022,Drummond,,
1309,J55236089,Potentilla anserina,5,21/08/2022,Drummond,,
1310,J55236089,Festuca rubra,5,21/08/2022,Drummond,,
1311,J55236089,?Juncus acutiflorus agg.,3,21/08/2022,Drummond,,
1312,J55236089,Stellaria graminea,3,21/08/2022,Drummond,,
1313,J55236089,Arrhenatherum elatius,2,21/08/2022,Drummond,,
1314,J55236089,Cerastium fontanum,2,21/08/2022,Drummond,,
1315,J55236089,Filipendula ulmaria,2,21/08/2022,Drummond,,
1316,J55236089,Ranunculus repens,1,21/08/2022,Drummond,,
1317,J55236089,Lotus corniculatus,1,21/08/2022,Drummond,,
1318,J55236089,Lathyrus pratensis,1,21/08/2022,Drummond,,
1319,J55066087,Lathyrus pratensis,NA,09/09/2022,Drummond,,
1320,J55106084,Oxybasis rubra,NA,09/09/2022,Drummond,,
1321,J55106084,Potentilla anserina,NA,09/09/2022,Drummond,,
1322,J55106084,Gnaphalium uliginosum,NA,09/09/2022,Drummond,,
1323,J55106084,Polygonum aviculare agg.,NA,09/09/2022,Drummond,,
1324,J55106084,Persicaria maculosa,NA,09/09/2022,Drummond,,
1325,J55106084,Persicaria hydropiper,NA,09/09/2022,Drummond,,
1326,J55116087,Odontites vernus,NA,09/09/2022,Drummond,,
1327,J55116087,Persicaria maculosa,NA,09/09/2022,Drummond,,
1328,J55116087,Persicaria hydropiper,NA,09/09/2022,Drummond,,
1329,J55116087,Sagina procumbens,NA,09/09/2022,Drummond,,
1330,J55116087,Plantago major,NA,09/09/2022,Drummond,,
1331,J55116087,Sonchus asper,NA,09/09/2022,Drummond,,
1332,J55116087,Cerastium fontanum,NA,09/09/2022,Drummond,,
1333,J55116087,Potentilla anserina,NA,09/09/2022,Drummond,,
1334,J55116087,Gnaphalium uliginosum,NA,09/09/2022,Drummond,,
1335,J55116087,Matricaria discoidea,NA,09/09/2022,Drummond,,
1336,J55116087,Epilobium sp.,NA,09/09/2022,Drummond,,
1337,J55116087,Tripleurospermum maritimum,NA,09/09/2022,Drummond,,
1338,J55116087,Stellaria media,NA,09/09/2022,Drummond,,
1339,J55116087,Jacobaea vulgaris,NA,09/09/2022,Drummond,,
1340,J55056086,Lotus corniculatus,NA,09/09/2022,Drummond,,
1341,J55056084,Trifolium repens,NA,09/09/2022,Drummond,,
1342,J55056084,Plantago lanceolata,NA,09/09/2022,Drummond,,
1343,J55056084,Veronica chamaedrys,NA,09/09/2022,Drummond,,
1344,J55056084,Potentilla anserina,NA,09/09/2022,Drummond,,
1345,J55056084,Holcus lanatus,NA,09/09/2022,Drummond,,
1346,J55076083,Glechoma hederacea,NA,09/09/2022,Drummond,,
1347,J55096082,Rubus fruticosus agg.,NA,09/09/2022,Drummond,,
1348,J55096082,Sambucus nigra,NA,09/09/2022,Drummond,,
1349,J55236090,Epilobium sp.,NA,09/09/2022,Drummond,,
1350,J55236090,Persicaria maculosa,NA,09/09/2022,Drummond,,
1351,J55236091,Galium aparine,NA,09/09/2022,Drummond,,
1352,J55196095,?yellow Asteraceae,NA,09/09/2022,Drummond,,
1353,J55196095,?Juncus acutiflorus agg.,NA,09/09/2022,Drummond,,
1354,J55186097,Prunus spinosa,NA,09/09/2022,Drummond,,
1355,J55186097,Rubus fruticosus agg.,NA,09/09/2022,Drummond,,
1356,J55186097,Arrhenatherum elatius,NA,09/09/2022,Drummond,,
1357,J55186097,Achillea millefolium,NA,09/09/2022,Drummond,,
1358,J55186097,Urtica dioica,NA,09/09/2022,Drummond,,
1359,J55176098,Arctium minus,NA,09/09/2022,Drummond,,
1360,J55176098,Geranium molle,NA,09/09/2022,Drummond,,
1361,J55176098,Sambucus nigra,NA,09/09/2022,Drummond,,
1362,J55096093,Rorippa palustris,NA,09/09/2022,Drummond,,
1363,J55096093,Persicaria maculosa,NA,09/09/2022,Drummond,,
1364,J55096093,Persicaria hydropiper,NA,09/09/2022,Drummond,,
1365,J55096093,Tripleurospermum maritimum,NA,09/09/2022,Drummond,,
1366,J55096093,Potentilla anserina,NA,09/09/2022,Drummond,,
1367,J55096093,Gnaphalium uliginosum,NA,09/09/2022,Drummond,,
1368,J55046091,Galium verum,5,09/09/2022,Drummond,,
1369,J55046091,Lotus corniculatus,8,09/09/2022,Drummond,,
1370,J55046091,Achillea millefolium,4,09/09/2022,Drummond,,
1371,J55046091,Veronica chamaedrys,5,09/09/2022,Drummond,,
1372,J55046091,Heracleum sphondylium,5,09/09/2022,Drummond,,
1373,J55046091,Dactylis glomerata,6,09/09/2022,Drummond,,
1374,J55046091,Arrhenatherum elatius,6,09/09/2022,Drummond,,
1375,J55046091,Plantago lanceolata,5,09/09/2022,Drummond,,
1376,J55046091,Rumex acetosa,3,09/09/2022,Drummond,,
1377,J55046091,Centaurea nigra,4,09/09/2022,Drummond,,
1378,J55046091,Stellaria graminea,2,09/09/2022,Drummond,,
1379,J55046091,Festuca rubra,5,09/09/2022,Drummond,,
1380,J5360,Achillea millefolium,NA,13/04/2022,Darragh,,
1381,J5360,Potentilla anserina,NA,13/04/2022,Darragh,,
1382,J5360,Arum maculatum,NA,13/04/2022,Darragh,,
1383,J5360,Callitriche agg.,NA,13/04/2022,Darragh,,
1384,J5360,Carex caryophyllea,NA,13/04/2022,Darragh,,
1385,J5360,Carex flacca,NA,13/04/2022,Darragh,,
1386,J5360,Centaurea nigra,NA,13/04/2022,Darragh,,
1387,J5360,Centaurium erythraea,NA,13/04/2022,Darragh,,
1388,J5360,Cirsium arvense,NA,13/04/2022,Darragh,,
1389,J5360,Cirsium vulgare,NA,13/04/2022,Darragh,,
1390,J5360,Conopodium majus,NA,13/04/2022,Darragh,,
1391,J5360,Crataegus monogyna,NA,13/04/2022,Darragh,,
1392,J5360,Erica cinerea,NA,13/04/2022,Darragh,,
1393,J5360,Ficaria verna,NA,13/04/2022,Darragh,,
1394,J5360,Filipendula ulmaria,NA,13/04/2022,Darragh,,
1395,J5360,Galium aparine,NA,13/04/2022,Darragh,,
1396,J5360,Galium verum,NA,13/04/2022,Darragh,,
1397,J5360,Glaux maritima,NA,13/04/2022,Darragh,,
1398,J5360,Glechoma hederacea,NA,13/04/2022,Darragh,,
1399,J5360,Hedera helix,NA,13/04/2022,Darragh,,
1400,J5360,Heracleum sphondylium,NA,13/04/2022,Darragh,,
1401,J5360,Hypochaeris radicata,NA,13/04/2022,Darragh,,
1402,J5360,Iris pseudacorus,NA,13/04/2022,Darragh,,
1403,J5360,Lathyrus pratensis,NA,13/04/2022,Darragh,,
1404,J5360,Lemna minor,NA,13/04/2022,Darragh,,
1405,J5360,Lotus corniculatus,NA,13/04/2022,Darragh,,
1406,J5360,Oxalis acetosella,NA,13/04/2022,Darragh,,
1407,J5360,Plantago lanceolata,NA,13/04/2022,Darragh,,
1408,J5360,Primula vulgaris,NA,13/04/2022,Darragh,,
1409,J5360,Prunella vulgaris,NA,13/04/2022,Darragh,,
1410,J5360,Prunus spinosa,NA,13/04/2022,Darragh,,
1411,J5360,Ranunculus acris,NA,13/04/2022,Darragh,,
1412,J5360,Ranunculus repens,NA,13/04/2022,Darragh,,
1413,J5360,Rubus fruticosus agg.,NA,13/04/2022,Darragh,,
1414,J5360,Rumex acetosa,NA,13/04/2022,Darragh,,
1415,J5360,Rumex crispus,NA,13/04/2022,Darragh,,
1416,J5360,Stellaria holostea,NA,13/04/2022,Darragh,,
1417,J5360,Succisa pratensis,NA,13/04/2022,Darragh,,
1418,J5360,Teucrium scorodonia,NA,13/04/2022,Darragh,,
1419,J5360,Trifolium pratense,NA,13/04/2022,Darragh,,
1420,J5360,Trifolium repens,NA,13/04/2022,Darragh,,
1421,J5360,Veronica chamaedrys,NA,13/04/2022,Darragh,,
1422,J5360,Veronica officinalis,NA,13/04/2022,Darragh,,
1423,J5360,Vicia cracca,NA,13/04/2022,Darragh,,
1424,J5360,Viola riviniana,NA,13/04/2022,Darragh,,
1425,J53806028,?Elymus,NA,26/07/2022,Darragh Island Isthmus,,
1426,J53806028,Agrostis capillaris,9,26/07/2022,Darragh Island Isthmus,,specimen JD14
1427,J53806028,Cerastium fontanum,1,26/07/2022,Darragh Island Isthmus,,
1428,J53806028,Achillea millefolium,4,26/07/2022,Darragh Island Isthmus,,
1429,J53806028,Anthoxanthum odoratum,1,26/07/2022,Darragh Island Isthmus,,
1430,J53806028,Cynosurus cristatus,2,26/07/2022,Darragh Island Isthmus,,
1431,J53806028,Dactylis glomerata,6,26/07/2022,Darragh Island Isthmus,,
1432,J53806028,Festuca rubra,2,26/07/2022,Darragh Island Isthmus,,specimen JD15
1433,J53806028,Galium verum,7,26/07/2022,Darragh Island Isthmus,,
1434,J53806028,?yellow Asteraceae,1,26/07/2022,Darragh Island Isthmus,,
1435,J53806028,Holcus lanatus,1,26/07/2022,Darragh Island Isthmus,,
1436,J53806028,Lolium perenne,4,26/07/2022,Darragh Island Isthmus,,
1437,J53806028,Lotus corniculatus,3,26/07/2022,Darragh Island Isthmus,,
1438,J53806028,Odontites vernus,1,26/07/2022,Darragh Island Isthmus,,
1439,J53806028,Plantago lanceolata,3,26/07/2022,Darragh Island Isthmus,,
1440,J53806028,Rumex acetosa,3,26/07/2022,Darragh Island Isthmus,,
1441,J53806028,Trifolium pratense,1,26/07/2022,Darragh Island Isthmus,,
1442,J53806028,Trifolium repens,4,26/07/2022,Darragh Island Isthmus,,
1443,J53806028,Veronica chamaedrys,1,26/07/2022,Darragh Island Isthmus,,
1444,j537603,Suaeda maritima,NA,26/07/2022,Darragh Island Isthmus W Shore,,
1445,J53786035,Epilobium sp.,1,26/07/2022,Darragh Island NW Pond,,
1446,J53786035,Polygonum aviculare agg.,1,26/07/2022,Darragh Island NW Pond,,
1447,J53786035,Alopecurus geniculatus,4,26/07/2022,Darragh Island NW Pond,,
1448,J53786035,Gnaphalium uliginosum,4,26/07/2022,Darragh Island NW Pond,,
1449,J53786035,Juncus bufonius,5,26/07/2022,Darragh Island NW Pond,,
1450,J53786035,Juncus effusus,4,26/07/2022,Darragh Island NW Pond,,
1451,J53786035,Lolium perenne,0,26/07/2022,Darragh Island NW Pond,,
1452,J53786035,Odontites vernus,3,26/07/2022,Darragh Island NW Pond,,
1453,J53786035,Persicaria maculosa,3,26/07/2022,Darragh Island NW Pond,,
1454,J53786035,Poa annua,7,26/07/2022,Darragh Island NW Pond,,
1455,J53786035,Potentilla anserina,4,26/07/2022,Darragh Island NW Pond,,
1456,J53786035,Glyceria notata,0,26/07/2022,Darragh Island NW Pond,specimen JD13,
1457,J53786035,Ranunculus sceleratus,1,26/07/2022,Darragh Island NW Pond,,
1458,J53786035,Rumex crispus,2,26/07/2022,Darragh Island NW Pond,,
1459,J53786035,Rumex obtusifolius,2,26/07/2022,Darragh Island NW Pond,,
1460,J53786035,Sagina procumbens,3,26/07/2022,Darragh Island NW Pond,,
1461,J53786035,Trifolium repens,1,26/07/2022,Darragh Island NW Pond,,
1462,J53786035,,5,26/07/2022,Darragh Island NW Pond,,
1463,J53696040,Agrostis capillaris,4,26/07/2022,Darragh Island Heath,,
1464,J53696040,Festuca ovina agg.,7,26/07/2022,Darragh Island Heath,specimen JD12,
1465,J53696040,Hypochaeris radicata,3,26/07/2022,Darragh Island Heath,,
1466,J53696040,Achillea millefolium,2,26/07/2022,Darragh Island Heath,,
1467,J53696040,Anthoxanthum odoratum,5,26/07/2022,Darragh Island Heath,,
1468,J53696040,Carex caryophyllea,3,26/07/2022,Darragh Island Heath,,
1469,J53696040,Carex flacca,3,26/07/2022,Darragh Island Heath,,
1470,J53696040,Centaurea nigra,4,26/07/2022,Darragh Island Heath,,
1471,J53696040,Centaurium erythraea,0,26/07/2022,Darragh Island Heath,,
1472,J53696040,Cynosurus cristatus,2,26/07/2022,Darragh Island Heath,,
1473,J53696040,Dactylis glomerata,1,26/07/2022,Darragh Island Heath,,
1474,J53696040,Danthonia decumbens,5,26/07/2022,Darragh Island Heath,,
1475,J53696040,Erica cinerea,8,26/07/2022,Darragh Island Heath,,
1476,J53696040,Galium verum,0,26/07/2022,Darragh Island Heath,,
1477,J53696040,Hypericum humifusum,0,26/07/2022,Darragh Island Heath,,
1478,J53696040,Lotus corniculatus,3,26/07/2022,Darragh Island Heath,,
1479,J53696040,Pilosella officinarum,4,26/07/2022,Darragh Island Heath,,
1480,J53696040,Plantago lanceolata,3,26/07/2022,Darragh Island Heath,,
1481,J53696040,?Potentilla sp.,3,26/07/2022,Darragh Island Heath,,
1482,J53696040,Prunella vulgaris,1,26/07/2022,Darragh Island Heath,,
1483,J53696040,Pteridium aquilinum,2,26/07/2022,Darragh Island Heath,,
1484,J53696040,Rubus fruticosus agg.,1,26/07/2022,Darragh Island Heath,,
1485,J53696040,Succisa pratensis,5,26/07/2022,Darragh Island Heath,,
1486,J53696040,Teucrium scorodonia,4,26/07/2022,Darragh Island Heath,,
1487,J53696040,Trifolium pratense,1,26/07/2022,Darragh Island Heath,,
1488,J53696040,Veronica officinalis,2,26/07/2022,Darragh Island Heath,,
1489,J53696040,Viola riviniana,2,26/07/2022,Darragh Island Heath,,
1490,J53676043,Carex otrubae,NA,26/07/2022,Darragh Island N Drumlin,,
1491,J53676043,Linum catharticum,NA,26/07/2022,Darragh Island N Drumlin,,
1492,J53676043,Polygala sp.,NA,26/07/2022,Darragh Island N Drumlin,,
1493,J53686046,Agrostis capillaris,7,26/07/2022,Darragh Island N Drumlin,,
1494,J53686046,?yellow Asteraceae,4,26/07/2022,Darragh Island N Drumlin,,
1495,J53686046,?yellow Asteraceae,1,26/07/2022,Darragh Island N Drumlin,,
1496,J53686046,Achillea millefolium,4,26/07/2022,Darragh Island N Drumlin,,
1497,J53686046,Anthoxanthum odoratum,2,26/07/2022,Darragh Island N Drumlin,,
1498,J53686046,Arrhenatherum elatius,1,26/07/2022,Darragh Island N Drumlin,,
1499,J53686046,Carex caryophyllea,1,26/07/2022,Darragh Island N Drumlin,,
1500,J53686046,Carex flacca,3,26/07/2022,Darragh Island N Drumlin,,
1501,J53686046,Centaurea nigra,3,26/07/2022,Darragh Island N Drumlin,,
1502,J53686046,Cynosurus cristatus,5,26/07/2022,Darragh Island N Drumlin,,
1503,J53686046,Dactylis glomerata,5,26/07/2022,Darragh Island N Drumlin,,
1504,J53686046,Festuca rubra,4,26/07/2022,Darragh Island N Drumlin,,
1505,J53686046,Galium verum,4,26/07/2022,Darragh Island N Drumlin,,
1506,J53686046,Holcus lanatus,5,26/07/2022,Darragh Island N Drumlin,,
1507,J53686046,Lathyrus pratensis,0,26/07/2022,Darragh Island N Drumlin,,
1508,J53686046,Linum catharticum,1,26/07/2022,Darragh Island N Drumlin,,
1509,J53686046,Lolium perenne,1,26/07/2022,Darragh Island N Drumlin,,
1510,J53686046,Lotus corniculatus,2,26/07/2022,Darragh Island N Drumlin,,
1511,J53686046,Plantago lanceolata,4,26/07/2022,Darragh Island N Drumlin,,
1512,J53686046,?Potentilla sp.,4,26/07/2022,Darragh Island N Drumlin,,
1513,J53686046,?Potentilla sp.,1,26/07/2022,Darragh Island N Drumlin,,
1514,J53686046,Prunella vulgaris,1,26/07/2022,Darragh Island N Drumlin,,
1515,J53686046,Ranunculus repens,0,26/07/2022,Darragh Island N Drumlin,,
1516,J53686046,Ranunculus repens,0,26/07/2022,Darragh Island N Drumlin,,
1517,J53686046,Rumex acetosa,1,26/07/2022,Darragh Island N Drumlin,,
1518,J53686046,Jacobaea vulgaris,0,26/07/2022,Darragh Island N Drumlin,,
1519,J53686046,Succisa pratensis,3,26/07/2022,Darragh Island N Drumlin,,
1520,J53686046,Trifolium pratense,2,26/07/2022,Darragh Island N Drumlin,,
1521,J53686046,Trifolium repens,3,26/07/2022,Darragh Island N Drumlin,,
1522,J53686046,Vicia cracca,1,26/07/2022,Darragh Island N Drumlin,,
1523,J53686046,Viola riviniana,3,26/07/2022,Darragh Island N Drumlin,,
1524,J53906015,Agrostis capillaris,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1525,J53906015,Cerastium fontanum,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1526,J53906015,Epilobium sp.,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1527,J53906015,?Festuca rubra,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1528,J53906015,?Festuca sp.,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1529,J53906015,!?Hypericum maculatum,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1530,J53906015,?Juncus acutiflorus agg.,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1531,J53906015,Sonchus sp.,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1532,J53906015,Stellaria media,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1533,J53906015,Alopecurus geniculatus,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1534,J53906015,Anthoxanthum odoratum,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1535,J53906015,Arrhenatherum elatius,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1536,J53906015,Carex flacca,NA,31/07/2022,Darragh Island SE Rush Pasture,,
1537,J53906015,Centaurea nigra,NA,31/07/2022,Darragh Island SE Rush Pasture,,
